candidate_id,candidate_name,party,constituency,district,age_detail,age_int,education,education_full,self_profession,spouse_profession,s_o_d_o_w_o,voter_enrolled,candidate_url,assets_inr,liab_inr,net_worth_inr,liab_to_asset_ratio,movable_total_inr,movable_cash_inr,movable_deposits_inr,movable_shares_inr,movable_jewellery_inr,movable_vehicles_inr,movable_loans_given_inr,movable_company_holdings_count,immovable_total_inr,immovable_agri_land_inr,immovable_non_agri_land_inr,immovable_commercial_bldg_inr,immovable_residential_bldg_inr,immovable_zero_cost_non_inherited_count,immovable_outside_tn_flag,liab_bank_loans_inr,liab_income_tax_dues_inr,liab_govt_dept_dues_inr,liab_disputed_liability_inr,liquid_assets_inr,liquid_share_of_movable,movable_self_inr,movable_spouse_inr,itr_self_pan_given,itr_self_5y_total,itr_self_latest,itr_spouse_5y_total,wealth_to_income_ratio,criminal_total_cases,criminal_pending,criminal_convicted,criminal_charges_framed,criminal_serious_count,criminal_special_acts_count,criminal_women_court_count,criminal_repeat_station,appeal_filed_on_conviction,all_sections,all_special_acts,flag_assets_not_disclosed,flag_charges_framed,flag_convicted,flag_crorepati,flag_disputed_liability,flag_education_unknown,flag_govt_dues,flag_has_criminal_case,flag_high_cash,flag_liab_not_disclosed,flag_many_companies,flag_no_itr_filed,flag_pan_not_given,flag_profession_blank,flag_serious_crime,flag_special_act,flag_spouse_housewife_with_high_assets,flag_tax_dues,flag_voter_constituency_mismatch,flag_women_court,redflag_score,assets_total_inr,liabilities_total_inr,num_criminal_cases,education_summary,age_summary,criminal_cases_summary,total_assets_summary,liabilities_summary,criminal_cases_int,total_assets_inr,liabilities_inr,total_assets,liabilities,assets_total_inr_clean,liab_total_inr_clean,movable_lic_inr,movable_nss_inr,movable_other_movable_inr,immovable_other_immovable_inr,liab_other_liability_inr,liab_total_inr
827,Madhar Badhurudeen S,Tamilaga Vettri Kazhagam,MADURAI CENTRAL,MADURAI,42,42,10th Pass,,Meat Shop,Meat Shop,Samsuddin,"19 Chepauk constituency, at Serial no 153 in Part no 136",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=827,25930000.0,0.0,25930000.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2867900,693490,1887470,9.041458907214338,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,10th Pass,42,0,"Rs 2,59,30,000 ~ 2 Crore+",Rs 0 ~,0,259300002.0,0.0,"Rs 2,59,30,000 ~ 2 Crore+",Rs 0 ~,25930000.0,0.0,,,,,,
95,S.Gopalakrishnan,Naam Tamilar Katchi,METTUPALAYAM,KINATHUKADAVU,42,42,Others,,"Agriculture, Director House Construction Company.",Teacher,Mr Subramanian,"111 Mettupalayam Assembly constituency, at Serial no 80 in Part no 308",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=95,25091151.0,2019000.0,23072151.0,0.08046661550121793,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,1305050,571270,0,19.226198996207042,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,,,0,Others,42,0,"Rs 2,50,91,151 ~ 2 Crore+","Rs 20,19,000 ~ 20 Lacs+",0,250911512.0,201900020.0,"Rs 2,50,91,151 ~ 2 Crore+","Rs 20,19,000 ~ 20 Lacs+",25091151.0,2019000.0,,,,,,
1938,N Elaiyaraja,Tamilaga Vettri Kazhagam,UTHANGARAI (SC),THALLY,47,47,Graduate Professional,,Dentist,School Teacher,Natesan,"51 Uthankarai constituency, at Serial no 320 in Part no 226",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1938,24760027.0,14238336.0,10521691.0,0.5750533309192272,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2378890,698720,5065030,10.408226946180783,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate Professional,47,0,"Rs 2,47,60,027 ~ 2 Crore+","Rs 1,42,38,336 ~ 1 Crore+",0,247600272.0,142383361.0,"Rs 2,47,60,027 ~ 2 Crore+","Rs 1,42,38,336 ~ 1 Crore+",24760027.0,14238336.0,,,,,,
919,Palanisamy. P.K,Tamizhaga Vaazhvurimai Katchi,BHAVANI,ANTHIYUR,51,51,10th Pass,,Social Work and Real Estate,House Wife,Kandhasamy,"104 Bhavani constituency, at Serial no 194 in Part no 139",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=919,24510000.0,425000.0,24085000.0,0.01733986128110975,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,10th Pass,51,0,"Rs 2,45,10,000 ~ 2 Crore+","Rs 4,25,000 ~ 4 Lacs+",0,245100002.0,4250004.0,"Rs 2,45,10,000 ~ 2 Crore+","Rs 4,25,000 ~ 4 Lacs+",24510000.0,425000.0,,,,,,
2595,Oormila,Tamizhaga Vaazhvurimai Katchi,KOLATHUR,HARBOUR,42,42,12th Pass,,Sengalam Youtube Channel,Bussiness Annavarthana Dhal Mill Manufacturing & Trading,P Senthil Kumar,"Salem West constituency, at Serial no 4 in Part no 307",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2595,23699869.0,10063647.0,13636222.0,0.42462880280055554,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,329500,329500,2899130,71.92676479514415,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,12th Pass,42,0,"Rs 2,36,99,869 ~ 2 Crore+","Rs 1,00,63,647 ~ 1 Crore+",0,236998692.0,100636471.0,"Rs 2,36,99,869 ~ 2 Crore+","Rs 1,00,63,647 ~ 1 Crore+",23699869.0,10063647.0,,,,,,
1215,Selvam. V.,Pattali Makkal Katchi,PENNAGARAM,PAPPIREDDIPATTI,61,61,8th Pass,,"Agriculture, Trade",Agriculture NGO,Venkatraman,"58 Pennagram constituency, at Serial no 376 in Part no 56",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1215,22504511.0,1160000.0,21344511.0,0.0515452213114073,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,5672320,820600,2871210,3.9674262030350897,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,8th Pass,61,0,"Rs 2,25,04,511 ~ 2 Crore+","Rs 11,60,000 ~ 11 Lacs+",0,225045112.0,116000011.0,"Rs 2,25,04,511 ~ 2 Crore+","Rs 11,60,000 ~ 11 Lacs+",22504511.0,1160000.0,,,,,,
1942,Kumaravel,IND,UTHANGARAI (SC),THALLY,41,41,Graduate,,Self Employed,Self Employed,Ponnusamy,"51 Uthangarai constituency, at Serial no 356 in Part no 95",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1942,22465538.0,22294595.0,170943.0,0.9923908788652201,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,3925540,643750,4242310,5.72291659236691,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate,41,0,"Rs 2,24,65,538 ~ 2 Crore+","Rs 2,22,94,595 ~ 2 Crore+",0,224655382.0,222945952.0,"Rs 2,24,65,538 ~ 2 Crore+","Rs 2,22,94,595 ~ 2 Crore+",22465538.0,22294595.0,,,,,,
3025,V. Krishnan,IND,COIMBATORE (NORTH),COIMBATORE,55,55,8th Pass,8th Pass,Building Contractor,Homemaker,Vellaisamythevar,"Coimbatore North constituency, at Serial no 1105 in Part no 229",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3025,20479000.0,0.0,20479000.0,0.0,25041.0,25000.0,0.0,0.0,3.0,38.0,0.0,0.0,203.0,0.0,0.0,0.0,203.0,0.0,False,0.0,0.0,0.0,0.0,25003.0,0.9984824887185016,25038.0,3.0,Y,1256410,411210,0,16.299615571350117,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,20479000.0,,0,8th Pass,55,0,"Rs 2,04,79,000 ~ 2 Crore+",Rs 0 ~,0,204790002.0,0.0,"Rs 2,04,79,000 ~ 2 Crore+",Rs 0 ~,20479000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1377,Rajmohan,Tamilaga Vettri Kazhagam,EGMORE (SC),DR.RADHAKRISHNAN NAGAR,39,39,Graduate,,Media Presenter/ Youtube Channel Owner,Housewife,RP Arumugam,"22, Virugambakkam constituency, at Serial no 153 in Part no 71",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1377,20300000.0,3000000.0,17300000.0,0.1477832512315271,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,5974120,2370280,0,3.397989996853093,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate,39,0,"Rs 2,03,00,000 ~ 2 Crore+","Rs 30,00,000 ~ 30 Lacs+",0,203000002.0,300000030.0,"Rs 2,03,00,000 ~ 2 Crore+","Rs 30,00,000 ~ 30 Lacs+",20300000.0,3000000.0,,,,,,
4124,Vineeth. B,IND,KARUR,ARAVAKURICHI,27,27,Graduate,,Self-Employed,NIL,Balaji,"Karur constituency, at Serial no 220 in Part no 267",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4124,20257072.0,700000.0,19557072.0,0.0345558331431117,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,Graduate,27,0,"Rs 2,02,57,072 ~ 2 Crore+","Rs 7,00,000 ~ 7 Lacs+",0,202570722.0,7000007.0,"Rs 2,02,57,072 ~ 2 Crore+","Rs 7,00,000 ~ 7 Lacs+",20257072.0,700000.0,,,,,,
1459,Purushothaman P,IND,VILLIVAKKAM,VELACHERY,45,45,10th Pass,10th Pass,Business,Nil,Punniakotti,"13 Kolathur constituency, at Serial no 521 in Part no 226",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1459,19942250.0,461387.0,19480863.0,0.023136155649437752,824681.0,17000.0,122004.0,0.0,220.0,587326.0,0.0,0.0,2900.0,0.0,0.0,2900.0,0.0,1.0,False,182222.0,0.0,0.0,0.0,17220.0,0.020880801182517846,664262.0,62404.0,Y,3165550,814200,4072015,6.29977413087773,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,19942250.0,461387.0,0,10th Pass,45,0,"Rs 1,99,42,250 ~ 1 Crore+","Rs 4,61,387 ~ 4 Lacs+",0,199422501.0,4613874.0,"Rs 1,99,42,250 ~ 1 Crore+","Rs 4,61,387 ~ 4 Lacs+",19942250.0,461387.0,98015.0,116.0,0.0,0.0,0.0,182222.0
1392,Durai. Senthamil Selvan,DMK,COIMBATORE (NORTH),COIMBATORE,38,38,Graduate Professional,Graduate Professional,Own Business,Own Business/ Celebration Eventz & Beautician,Durai Devarajan,"121 Singanallur constituency, at Serial no 357 in Part no 82",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1392,19842409.0,2501442.0,17340967.0,0.1260654389293155,250839.0,250000.0,22.0,0.0,780.0,37.0,0.0,0.0,680.0,0.0,405.0,0.0,275.0,1.0,False,1276561.0,0.0,0.0,0.0,250780.0,0.9997647893668847,150137.0,100702.0,Y,2930120,798070,798136,6.771875895867746,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,19842409.0,2501442.0,0,Graduate Professional,38,0,"Rs 1,98,42,409 ~ 1 Crore+","Rs 25,01,442 ~ 25 Lacs+",0,198424091.0,250144225.0,"Rs 1,98,42,409 ~ 1 Crore+","Rs 25,01,442 ~ 25 Lacs+",19842409.0,2501442.0,0.0,0.0,0.0,0.0,0.0,1276561.0
1171,A. Sozhan,Pattali Makkal Katchi,KATTUMANNARKOIL (SC),CUDDALORE,42,42,Graduate Professional,Graduate Professional,"Private Dentist - Anbu Thanam Dental Hospital, Kattumannarkoil","Dentist - Anbu Thanam Dental Hospital, Kattumannarkoil",Anbazhagan,"Kattumannarkoil constituency, at Serial no 124 in Part no 224",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1171,19738677.0,3026449.0,16712228.0,0.15332582827106397,2279821.0,125000.0,0.0,0.0,780.0,4041.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,False,0.0,0.0,0.0,0.0,125780.0,0.0551709980739716,477105.0,52716.0,Y,3288700,893050,2499330,6.001969471219631,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,19738677.0,3026449.0,0,Graduate Professional,42,0,"Rs 1,97,38,677 ~ 1 Crore+","Rs 30,26,449 ~ 30 Lacs+",0,197386771.0,302644930.0,"Rs 1,97,38,677 ~ 1 Crore+","Rs 30,26,449 ~ 30 Lacs+",19738677.0,3026449.0,2150000.0,0.0,0.0,0.0,0.0,0.0
3137,Selvaraj. M,IND,COLACHAL,KANNIYAKUMARI,55,55,8th Pass,,Tirumalaiyan Wood Work,NIL,Muthaiah,"Colachal constituency, at Serial no 497 in Part no 280",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3137,19697000.0,6000000.0,13697000.0,0.30461491597705237,,,,,,,,,,,,,,,,,,,,0.0,,,,,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,8th Pass,55,0,"Rs 1,96,97,000 ~ 1 Crore+","Rs 60,00,000 ~ 60 Lacs+",0,196970001.0,600000060.0,"Rs 1,96,97,000 ~ 1 Crore+","Rs 60,00,000 ~ 60 Lacs+",19697000.0,6000000.0,,,,,,
82,V Thirunavukkarasu,Naam Tamilar Katchi,MADURAI NORTH,MADURAI EAST,44,44,Post Graduate,,Restaurant owner and used car salesman,Housewife,P.Vijayan,"19, Madurai West Constituency constituency, at Serial no 34 in Part no 83",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=82,18122320.0,2641318.0,15481002.0,0.14574944046899072,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2316930,483830,0,7.821695087896484,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Post Graduate,44,0,"Rs 1,81,22,320 ~ 1 Crore+","Rs 26,41,318 ~ 26 Lacs+",0,181223201.0,264131826.0,"Rs 1,81,22,320 ~ 1 Crore+","Rs 26,41,318 ~ 26 Lacs+",18122320.0,2641318.0,,,,,,
407,Alagiyannan. A,IND,ODDANCHATRAM,NILAKKOTTAI (SC),60,60,8th Pass,,Agriculture,Agriculture,S Alagiyanan,"Oddanchatram constituency, at Serial no 431 in Part no 126",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=407,18057607.0,749000.0,17308607.0,0.04147836421514767,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,8th Pass,60,0,"Rs 1,80,57,607 ~ 1 Crore+","Rs 7,49,000 ~ 7 Lacs+",0,180576071.0,7490007.0,"Rs 1,80,57,607 ~ 1 Crore+","Rs 7,49,000 ~ 7 Lacs+",18057607.0,749000.0,,,,,,
3044,Palanisamy.M.,Party for the Rights of Other backward Classes,SULUR,SINGANALLUR,68,68,Post Graduate,,Retired SBI Employee,House Wife,A.Mandiriappan,"122 - Kinathukadavu constituency, at Serial no 136 in Part no 187",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3044,18010500.0,829212.0,17181288.0,0.04604047638877322,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2772490,839480,0,6.496146063646758,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Post Graduate,68,0,"Rs 1,80,10,500 ~ 1 Crore+","Rs 8,29,212 ~ 8 Lacs+",0,180105001.0,8292128.0,"Rs 1,80,10,500 ~ 1 Crore+","Rs 8,29,212 ~ 8 Lacs+",18010500.0,829212.0,,,,,,
2261,G.Anbalagan,All India Puratchi Thalaivar Makkal Munnettra Kazhagam,NILAKKOTTAI (SC),NATHAM,74,74,Doctorate,,Member of the Legislative Assembly & Agriculture,House Wife,Gurunathan,"130 Nilakottai constituency, at Serial no 532 in Part no 201",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=2261,17834000.0,1400000.0,16434000.0,0.0785017382527756,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2886200,697990,0,6.17905897027233,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Doctorate,74,0,"Rs 1,78,34,000 ~ 1 Crore+","Rs 14,00,000 ~ 14 Lacs+",0,178340001.0,140000014.0,"Rs 1,78,34,000 ~ 1 Crore+","Rs 14,00,000 ~ 14 Lacs+",17834000.0,1400000.0,,,,,,
3982,Roy George,Anna Puratchi Thalaivar Amma Dravida Munnetra Kazhagam,VIRUGAMPAKKAM,VILLIVAKKAM,63,63,Others,Others,Senior Clerical Retired,Teacher,George A J,"Virugampakkam constituency, at Serial no 490 in Part no 3",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3982,17285000.0,0.0,17285000.0,0.0,25122.0,25000.0,0.0,0.0,120.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,25120.0,0.9999203885041,15042.0,10080.0,Y,4082880,491150,0,4.233531232855239,,,,,,,,,,,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,17285000.0,,0,Others,63,0,"Rs 1,72,85,000 ~ 1 Crore+",Rs 0 ~,0,172850001.0,0.0,"Rs 1,72,85,000 ~ 1 Crore+",Rs 0 ~,17285000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,Selvam. D,Tamilaga Vettri Kazhagam,CHEPAUK-THIRUVALLIKENI,ANNA NAGAR,61,61,Post Graduate,,Lawyer and Social Worker,Nil,Dakshinamoorthy,"007-Maduraivayal constituency, at Serial no 724 in Part no 408",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3002,16863587.0,0.0,16863587.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,1860660,690130,0,9.063228639300034,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Post Graduate,61,0,"Rs 1,68,63,587 ~ 1 Crore+",Rs 0 ~,0,168635871.0,0.0,"Rs 1,68,63,587 ~ 1 Crore+",Rs 0 ~,16863587.0,0.0,,,,,,
858,Arul Prakasam. M,Tamilaga Vettri Kazhagam,SAIDAPET,ROYAPURAM,44,44,10th Pass,,"Self-employment, Managing Director, Tejas Builders, Managing Trustee: Sri Arangar Arutkudil","Sef-Employment, Trustee Sri Arangar Arutkutil.",P.S. Mani,"27 Sholinganallur constituency, at Serial no 226 in Part no 500",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=858,16784692.0,1857994.0,14926698.0,0.11069574586176499,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,3074387,999477,0,5.4595247768091655,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,10th Pass,44,0,"Rs 1,67,84,692 ~ 1 Crore+","Rs 18,57,994 ~ 18 Lacs+",0,167846921.0,185799418.0,"Rs 1,67,84,692 ~ 1 Crore+","Rs 18,57,994 ~ 18 Lacs+",16784692.0,1857994.0,,,,,,
32,S.Sarasu,Naam Tamilar Katchi,CUDDALORE,CHIDAMBARAM,40,40,Post Graduate,Post Graduate,House Wife,Agriculture,Selvakumaran,"159 Cuddalore constituency, at Serial no 440 in Part no 38",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=32,16725000.0,810000.0,15915000.0,0.0484304932735426,45341.0,30000.0,15000.0,200.0,80.0,61.0,0.0,0.0,22634.0,151.0,22483.0,0.0,0.0,2.0,False,210000.0,0.0,0.0,0.0,30080.0,0.6634172162060828,21580.0,20261.0,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,16725000.0,810000.0,0,Post Graduate,40,0,"Rs 1,67,25,000 ~ 1 Crore+","Rs 8,10,000 ~ 8 Lacs+",0,167250001.0,8100008.0,"Rs 1,67,25,000 ~ 1 Crore+","Rs 8,10,000 ~ 8 Lacs+",16725000.0,810000.0,0.0,0.0,0.0,0.0,300000.0,510000.0
1940,Rameshwari,Bharat Jan Chikitsa Party,UTHANGARAI (SC),THALLY,45,45,8th Pass,,House Wife,Retired Sub Inspector Of Police,Kuppusamy,"Uthangarai constituency, at Serial no 893 in Part no 232",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1940,16390835.0,0.0,16390835.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,1233790,618790,0,13.284947195227714,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,8th Pass,45,0,"Rs 1,63,90,835 ~ 1 Crore+",Rs 0 ~,0,163908351.0,0.0,"Rs 1,63,90,835 ~ 1 Crore+",Rs 0 ~,16390835.0,0.0,,,,,,
4010,Poyyamozhi. M,Proutist Sarva Samaj,VELACHERY,THOUSAND LIGHTS,69,69,12th Pass,,Retirement,Housewife,Muniyappan,"27 Sholinganallur constituency, at Serial no 539 in Part no 582",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=4010,16163250.0,0.0,16163250.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,400000,200000,0,40.408125,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,12th Pass,69,0,"Rs 1,61,63,250 ~ 1 Crore+",Rs 0 ~,0,161632501.0,0.0,"Rs 1,61,63,250 ~ 1 Crore+",Rs 0 ~,16163250.0,0.0,,,,,,
424,J.Santhosh Kumar,IND,KULITHALAI,KRISHNARAYAPURAM (SC),26,26,Graduate Professional,,Advocate,NIL,Jeiasankar,"137 Kulithalai constituency, at Serial no 276 in Part no 51",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=424,16087001.0,3424000.0,12663001.0,0.21284265476206535,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,Graduate Professional,26,0,"Rs 1,60,87,001 ~ 1 Crore+","Rs 34,24,000 ~ 34 Lacs+",0,160870011.0,342400034.0,"Rs 1,60,87,001 ~ 1 Crore+","Rs 34,24,000 ~ 34 Lacs+",16087001.0,3424000.0,,,,,,
3466,M.Dharani Kumar,IND,ERODE (EAST),BHAVANISAGAR (SC),31,31,Graduate Professional,,Washing Machine Repairman,,P Madheswaran,"Erode East constituency, at Serial no 196 in Part no 96",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3466,16002000.0,37000.0,15965000.0,0.0023122109736282963,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,470430,470430,0,34.01568777501435,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate Professional,31,0,"Rs 1,60,02,000 ~ 1 Crore+","Rs 37,000 ~ 37 Thou+",0,160020001.0,3700037.0,"Rs 1,60,02,000 ~ 1 Crore+","Rs 37,000 ~ 37 Thou+",16002000.0,37000.0,,,,,,
3111,Kannan. M,IND,BHAVANI,ANTHIYUR,40,40,Graduate Professional,,Lawyer,House Wife,C. Matheson,"Dr Krishna Nagar constituency, at Serial no 513 in Part no 94",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3111,15794140.0,16000000.0,-205860.0,1.013033948033891,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,2346850,488470,0,6.729931610456569,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate Professional,40,0,"Rs 1,57,94,140 ~ 1 Crore+","Rs 1,60,00,000 ~ 1 Crore+",0,157941401.0,160000001.0,"Rs 1,57,94,140 ~ 1 Crore+","Rs 1,60,00,000 ~ 1 Crore+",15794140.0,16000000.0,,,,,,
35,Mutharasi. S,Naam Tamilar Katchi,DINDIGUL,ATHOOR,35,35,Post Graduate,,House Wife,Grill Workshop,Ganesh Kumar M,"132 Dindigul constituency, at Serial no 422 in Part no 154",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=35,15548344.0,700000.0,14848344.0,0.04502087167610904,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,Post Graduate,35,0,"Rs 1,55,48,344 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",0,155483441.0,7000007.0,"Rs 1,55,48,344 ~ 1 Crore+","Rs 7,00,000 ~ 7 Lacs+",15548344.0,700000.0,,,,,,
1147,Latha Balu,DMK,ARIYALUR,ARIYALUR,49,49,Post Graduate,,Social Servies Politics Tailoring Training,Agriculture,Balasubramanian,"Ariyalur constituency, at Serial no 874 in Part no 235",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=1147,15124444.0,823300.0,14301144.0,0.05443505890199997,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,0,0,0,,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2,,,0,Post Graduate,49,0,"Rs 1,51,24,444 ~ 1 Crore+","Rs 8,23,300 ~ 8 Lacs+",0,151244441.0,8233008.0,"Rs 1,51,24,444 ~ 1 Crore+","Rs 8,23,300 ~ 8 Lacs+",15124444.0,823300.0,,,,,,
498,Dr.Murugu K,IND,SANKARAPURAM,RISHIVANDIYAM,55,55,Graduate,,Veterinary Doctor (Private),Housewife,Kathamuthu,"80 Kallakurchi constituency, at Serial no 457 in Part no 89",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=498,15117144.0,5185059.0,9932085.0,0.342991969911777,,,,,,,,,,,,,,,,,,,,0.0,,,,Y,3967311,1072457,0,3.810425751850561,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,,,0,Graduate,55,0,"Rs 1,51,17,144 ~ 1 Crore+","Rs 51,85,059 ~ 51 Lacs+",0,151171441.0,518505951.0,"Rs 1,51,17,144 ~ 1 Crore+","Rs 51,85,059 ~ 51 Lacs+",15117144.0,5185059.0,,,,,,
3024,G.D. Krishnakumar,IND,COIMBATORE (NORTH),COIMBATORE,49,49,8th Pass,8th Pass,Own Business,Housewife,Daivasigamani,"Coimbatore North constituency, at Serial no 345 in Part no 309",https://www.myneta.info/TamilNadu2026/candidate.php?candidate_id=3024,14411229.0,0.0,14411229.0,0.0,1103670.0,360000.0,712952.0,0.0,718.0,0.0,0.0,0.0,419.0,0.0,419.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,360718.0,0.32683501408935645,805623.0,298027.0,Y,2784800,658960,1188150,5.174960140764148,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2,14411229.0,,0,8th Pass,49,0,"Rs 1,44,11,229 ~ 1 Crore+",Rs 0 ~,0,144112291.0,0.0,"Rs 1,44,11,229 ~ 1 Crore+",Rs 0 ~,14411229.0,0.0,0.0,30000.0,0.0,0.0,0.0,0.0
