candidate_id,section,sr_no,description,self,spouse,huf,dependent1,dependent2,dependent3,total,total_inr
1171,Details of Immovable Assets,ii,Non Agricultural Land,"Karanodai, Chennai, Sy No. 372/14, 372/16 Total Area 1160 sqft Built Up Area Whether Inherited N Purchase Date 2023-09-29 Purchase Cost 233200.00 Development Cost 0.00 4,00,000 4 Lacs+ Thiruvalluvar Taluk, Nayapakkam, Sy No. 275/3, 276/5 Total Area 1167 sqft Built Up Area Whether Inherited N Purchase Date 2023-05-10 Purchase Cost 711870.00 Development Cost 0.00 10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 14,00,000 14 Lacs+",140000014.0
1171,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1171,Details of Immovable Assets,iv,Residential Buildings,"North Kolaikudi Ramzan Thaikal Sy No. 17/40 Total Area 1875 sqft Built Up Area 1785 sqft Whether Inherited N Purchase Date 2024-04-22 Purchase Cost 1900000.00 Development Cost 1500000.00 34,00,000 34 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 34,00,000 34 Lacs+",340000034.0
1171,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1171,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"50,00,000 50 Lacs+","10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 60,00,000 60 Lacs+",,
1171,Details of Immovable Assets,Totals Calculated,"Rs 50,00,000 50 Lacs+","Rs 10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,"Rs 60,00,000 60 Lacs+",,
2663,Details of Immovable Assets,i,Agricultural Land,"Poovizhundhanallur Revenue Village, Patta No. 15 Total Area 10 Acres Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 20,00,000 20 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 20,00,000 20 Lacs+",200000020.0
2663,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2663,Details of Immovable Assets,iii,Commercial Buildings,"Mannargudi Village, Sy No. 93/24, Area - 1308 Sq Meter Total Area 1308 Sq Meter Built Up Area 160 Sq Ft Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 6,00,000 6 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 6,00,000 6 Lacs+",6000006.0
2663,Details of Immovable Assets,iv,Residential Buildings,"Ka Ma Temple Circle, Poovizhunthanallur Natham Sy No. 120 Total Area 2180 Sq Ft Built Up Area 1500 Sq Ft Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 30,000 30 Thou+",Nil,Nil,Nil,Nil,Nil,"Rs 30,000 30 Thou+",3000030.0
2663,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2663,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"26,30,000 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 26,30,000 26 Lacs+",,
2663,Details of Immovable Assets,Totals Calculated,"Rs 26,30,000 26 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 26,30,000 26 Lacs+",,
337,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
337,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
337,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
337,Details of Immovable Assets,iv,Residential Buildings,"Kattumannarkoil (T) Kil Pazhanjanallur Village Sy No. 167/34 Total Area 1075 sqft Built Up Area 600 Sq.Ft. Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+",2500002.0
337,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
337,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+",,
337,Details of Immovable Assets,Totals Calculated,"Rs 2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 2,50,000 2 Lacs+",,
2664,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2664,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2664,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2664,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2664,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
2664,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
2664,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
323,Details of Immovable Assets,i,Agricultural Land,"Chepalanatham Village SY No.139/2B10 Total Area 4 Acre, 31 cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 0*(Value Not Given) Chepalanatham Village SY No.139/2B3 Total Area 65 1/2 Built Up Area Whether Inherited N Purchase Date 2024-06-19 Purchase Cost 492000.00 Development Cost 0.00 10,00,000 10 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 10,00,000 10 Lacs+",100000010.0
323,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
323,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
323,Details of Immovable Assets,iv,Residential Buildings,"Chepalanatham Village SY No.139/6 Total Area 9890 sq.ft Built Up Area 1600 sq.ft Whether Inherited N Purchase Date 2023-07-21 Purchase Cost 6150000.00 Development Cost 200000.00 1,00,00,000 1 Crore+ Chepalanatham Village SY No.189/3, 189/4A Total Area 10890 sq.ft Built Up Area 2000 sq.ft Whether Inherited N Purchase Date 2022-04-07 Purchase Cost 3200000.00 Development Cost 2000000.00 65,00,000 65 Lacs+",Nil,Nil,Nil,Nil,Nil,"Rs 1,65,00,000 1 Crore+",165000001.0
323,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
323,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"1,75,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,00,000 1 Crore+",,
323,Details of Immovable Assets,Totals Calculated,"Rs 1,75,00,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,75,00,000 1 Crore+",,
3064,Details of Immovable Assets,i,Agricultural Land,"Cuddalore Dt, Parangipettai Sub Division , Killapanchayath and Village Ayanpungai St No 253/43, 253/2, 4.00 Acre 2008.05.30, 2008,05,26, 2008,05,30., 2000.05.26, 2009.05.21, 2008.07.18, 2025.10.23 Total Area Built Up Area Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 1792000.00 Development Cost 0.00 38,00,000 38 Lacs+ Cuddalore Dt , Kullanchavadi Sub , Resistrara, Akkathimapuram Village Punjab New Sy N o, 27/2, 28/3, 29/1, 27/4 Acre-11 Total Area Built Up Area Whether Inherited N Purchase Date 2008-07-18 Purchase Cost 1250000.00 Development Cost 0.00 30,00,000 30 Lacs+ Cuddalore Dt , Kullanchavadi Sub , Resistrar, Puliyur Village Punjab Sy No. 146/1A1, 147, 148 , 21.62 Acre 5 Cent Total Area Built Up Area Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 37,00,000 37 Lacs+ Cuddalore Dt, Kullanchavadi Sub Re., Silampinathanpettai Village Sy No.494/4, 495, Area: 10 Acres 322.25 cent Total Area Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 12,92,000 12 Lacs+ Cuddalore Distrit, Kullanchadi Sub Re, Puliyur West Vilage SY No.166/3A1C Total Area 4.5 Cent Built Up Area Whether Inherited N Purchase Date 2025-10-23 Purchase Cost 3000000.00 Development Cost 0.00 49,50,000 49 Lacs+","Cuddalore Dt , Kullanchavadi Sub , Resistrar, Puliyur Village Punjab Sy No. 784/2, 175/2 Total Area 3.24 Built Up Area Whether Inherited N Purchase Date 2010-01-18 Purchase Cost 582000.00 Development Cost 0.00 7,00,000 7 Lacs+ Cuddalore District , Panurtitaluk, Kadampuliyur Sub Re., Vegakollai Village , SY No.15/1, 3, 31/1 Total Area 4.70 Built Up Area Whether Inherited N Purchase Date 2012-05-16 Purchase Cost 1412558.00 Development Cost 0.00 20,00,000 20 Lacs+ Cuddalore Distric Panruti Village SY No.53/1A Total Area 0.33 Built Up Area Whether Inherited N Purchase Date 2025-07-07 Purchase Cost 137300.00 Development Cost 0.00 20,00,000 20 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,14,42,000 2 Crore+",214420002.0
3064,Details of Immovable Assets,ii,Non Agricultural Land,"Cuddalore District Kullanchavadi Sub Re, Puliyur Village, Sy no.484 Total Area 1090 sq.ft Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 750000.00 Development Cost 0.00 1,50,000 1 Lacs+ Panruti Village SY No 74/3, 74/7 Total Area 2026.5sq.ft Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 2,01,95,000 2 Crore+","Cuddalore District , Kudikadu, Village Cuddalore O.T Sub Re Sy No.361/2, 355/1 Total Area 1980 sq.ft Built Up Area Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 100000.00 Development Cost 0.00 2,50,000 2 Lacs+",Nil,Nil,Nil,Nil,"Rs 2,05,95,000 2 Crore+",205950002.0
3064,Details of Immovable Assets,iii,Commercial Buildings,"Land and Building at Cuddalore Distrit and town, semmankuttal SY No chavadi ward 5, bolck 47, t.s No 1791 Total Area 8537 sq.ft Built Up Area 5230 sq.ft Whether Inherited N Purchase Date 2010-09-17 Purchase Cost 7500000.00 Development Cost 0.00 1,57,50,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 1,57,50,000 1 Crore+",157500001.0
3064,Details of Immovable Assets,iv,Residential Buildings,"Land and building House at Ranganatham Nagar, Beach Road , Cuudalore , Pudupalayam Village, TS No.1028, 1031 Total Area 6300 sq.ft Built Up Area 4000 sq.ft Whether Inherited N Purchase Date 2006-07-05 Purchase Cost 1600000.00 Development Cost 0.00 44,62,500 44 Lacs+ Land abd Building house at Shanmuga Nagar, Semmandalam, TS No,2190 Total Area 3510 sq.ft Built Up Area Whether Inherited N Purchase Date 2018-07-16 Purchase Cost 3000000.00 Development Cost 0.00 70,00,000 70 Lacs+ Flat No.A3 Plot Nod, Ground Floor, Bhavani Apartment, Vijaya Nagar, Velacherry, Chennai Total Area 2500 sq.ft Built Up Area Whether Inherited N Purchase Date 2018-10-04 Purchase Cost 6250000.00 Development Cost 0.00 1,13,75,000 1 Crore+",Nil,Nil,Nil,Nil,Nil,"Rs 2,28,37,500 2 Crore+",228375002.0
3064,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3064,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"7,56,74,500 7 Crore+","83,25,000 83 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,39,99,500 8 Crore+",,
3064,Details of Immovable Assets,Totals Calculated,"Rs 7,56,74,500 7 Crore+","Rs 49,50,000 49 Lacs+",Nil,Nil,Nil,Nil,"Rs 8,06,24,500 8 Crore+",,
3053,Details of Immovable Assets,i,Agricultural Land,Nil,"Cuddalore Village S.No 52/A1 Total Area 0-2.02 ARS Built Up Area Whether Inherited N Purchase Date 2008-11-05 Purchase Cost 75000.00 Development Cost 0.00 1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+",1500001.0
3053,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3053,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3053,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3053,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3053,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,"1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+",,
3053,Details of Immovable Assets,Totals Calculated,Nil,"Rs 1,50,000 1 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,50,000 1 Lacs+",,
201,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
201,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
201,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
201,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
201,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
201,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
201,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3057,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3057,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3057,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3057,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3057,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3057,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3057,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
1296,Details of Immovable Assets,i,Agricultural Land,"Rajendra Cholagan Najai Village Sy No.141 Total Area 3.30 Cent Built Up Area Whether Inherited N Purchase Date 2018-09-12 Purchase Cost 1340000.00 Development Cost 0.00 7,60,000 7 Lacs+ Rajendra Cholagan Najai Village Sy No.24/6 Total Area 2.14 Cent Built Up Area Whether Inherited N Purchase Date 2017-10-23 Purchase Cost 752600.00 Development Cost 0.00 4,28,000 4 Lacs+ Nanjai Kuduveli Village SY No.123/3 Total Area 0.39 Cent Built Up Area Whether Inherited N Purchase Date 2019-03-18 Purchase Cost 64500.00 Development Cost 0.00 81,900 81 Thou+ Nanjai Kuduveli Village SY No.123/3 Total Area 0.76 cent Built Up Area Whether Inherited N Purchase Date 2019-00-18 Purchase Cost 125400.00 Development Cost 0.00 1,74,800 1 Lacs+ Nanjai Kuduveli Village SY No.149/3 Total Area 1.07 Cent Built Up Area Whether Inherited N Purchase Date 2019-03-18 Purchase Cost 177000.00 Development Cost 0.00 2,46,100 2 Lacs+ Nanjai Kuduveli Village SY No.123/2B Total Area 0.69 Cent Built Up Area Whether Inherited N Purchase Date 2019-03-18 Purchase Cost 114000.00 Development Cost 0.00 1,44,900 1 Lacs+ Nanjai Kuduveli Village SY No.149/2 Total Area 0.50 Cent Built Up Area Whether Inherited N Purchase Date 2019-03-18 Purchase Cost 82500.00 Development Cost 0.00 1,15,000 1 Lacs+","Rajendra Cholagan Najai Village Sy No. 25/7, 26/2,26/4,27/1,130/2 Total Area 5.65 cent Built Up Area Whether Inherited N Purchase Date 2018-09-12 Purchase Cost 914000.00 Development Cost 0.00 11,30,000 11 Lacs+ Rajendra Cholagan Najai Village Sy No. 24/6 Total Area 2.14 cent Built Up Area Whether Inherited N Purchase Date 2017-10-05 Purchase Cost 812600.00 Development Cost 0.00 4,28,000 4 Lacs+ Rajendra Cholagan Najai Village Sy No. 22/3 Total Area 0.68 cent Built Up Area Whether Inherited N Purchase Date 2021-02-15 Purchase Cost 192500.00 Development Cost 0.00 2,38,000 2 Lacs+ Nanjai Village Melkovil mallai Sy No.6/1 Total Area 0.05 cent Built Up Area Whether Inherited N Purchase Date 2018-03-08 Purchase Cost 174000.00 Development Cost 0.00 2,00,000 2 Lacs+ Nanjai Pinnalur Village SY No.180/3,180/1B Total Area 7.09 Cent Built Up Area Whether Inherited N Purchase Date 2019-03-18 Purchase Cost 82500.00 Development Cost 0.00 24,04,500 24 Lacs+","Thirumula thanam Village Nanjai R.S No.41/8B Total Area 0.6 cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 1,35,900 1 Lacs+ Kovilpatti ViIlage Ayan Nanjai R.S No.22/4 Total Area 1.79 cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 40,54,000 40 Lacs+ Thirumula thanam Village Nanjai R.S No.44/8B Total Area 0.14 cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 63,000 63 Thou+ Thirumula thanam Village Nanjai R.S No.41/3 Total Area 0.1 cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 26,100 26 Thou+ Kupapillai Savadi Gramam SY No.83/3 Total Area 0.24 Cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 48,000 48 Thou+ Kupapillai Savadi Gramam SY No.91/7,92/11 Total Area 0.50 Cent Built Up Area Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 1,00,000 1 Lacs+ Kupapillai Savadi Gramam SY No.82/1A ,83/6 Total Area 0.89 Cent Built Up Area Whether Inherited Y Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 1,78,000 1 Lacs+",Nil,Nil,Nil,"Rs 1,09,56,200 1 Crore+",109562001.0
1296,Details of Immovable Assets,ii,Non Agricultural Land,"Nanjai, Melkullakudi Village SY No.6/1 Total Area 1446 3/4 sq.fft Built Up Area Whether Inherited N Purchase Date 2010-07-26 Purchase Cost 40400.00 Development Cost 0.00 1,44,625 1 Lacs+ Rajendra Cholagan Najai Village Sy No. 7/9 Total Area 8802 sq.ft Built Up Area Whether Inherited N Purchase Date 2017-08-31 Purchase Cost 617400.00 Development Cost 5020000.00 79,54,290 79 Lacs+ Rajendra Cholagan Najai Village Sy No 7/9 Total Area 12960 sq.ft Built Up Area Whether Inherited N Purchase Date 2017-12-29 Purchase Cost 909100.00 Development Cost 5020000.00 79,54,290 79 Lacs+","Wodery Village Periyar nagar veedhipakkam R.S No.91/5 Total Area 6760 sq.ft Built Up Area Whether Inherited N Purchase Date 2013-11-14 Purchase Cost 1858900.00 Development Cost 700000.00 6,76,000 6 Lacs+ Wodeyar Village Periyar nagar veedhipakkam R.S No.91/5 Total Area 6760 sq.ft Built Up Area Whether Inherited N Purchase Date 2013-11-14 Purchase Cost 1858900.00 Development Cost 0.00 6,76,000 6 Lacs+ Wodeyar Village Periyar nagar veedhipakkam R.S No.91/5 A,91/5B Total Area 2633 sq.ft Built Up Area Whether Inherited N Purchase Date 2016-03-15 Purchase Cost 925900.00 Development Cost 0.00 5,25,300 5 Lacs+ Rajendra Cholagan Village 1/4F, 1/4F, 1/4E,1/4E Total Area 2267.87 sq.ft Built Up Area Whether Inherited N Purchase Date 2024-11-13 Purchase Cost 229800.00 Development Cost 0.00 14,70,000 14 Lacs+ Rajendra Cholagan Village R S no. 8/2A, 8/2B,7/8 Total Area 3405.25 sq.ft Built Up Area Whether Inherited N Purchase Date 2020-06-18 Purchase Cost 341700.00 Development Cost 0.00 3,43,900 3 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,97,44,405 1 Crore+",197444051.0
1296,Details of Immovable Assets,iii,Commercial Buildings,"Mannargudi Village, Omambuliyur Road R.S.No 231/13 Total Area 1803 1/4 Built Up Area Whether Inherited N Purchase Date 2017-05-29 Purchase Cost 3320600.00 Development Cost 0.00 60,09,200 60 Lacs+","Mannargudi Village, Omambuliyur Road R.S.No 231/13 1542 3/4 Total Area 2873 3/4 Built Up Area Whether Inherited N Purchase Date 2017-05-29 Purchase Cost 3157000.00 Development Cost 0.00 57,79,200 57 Lacs+",Nil,Nil,Nil,Nil,"Rs 1,17,88,400 1 Crore+",117884001.0
1296,Details of Immovable Assets,iv,Residential Buildings,"Chidambaram Keelaveethy Ward No-4 Arunacalam Apartment Sy No.17,18,19 Total Area 960 sq.ft Built Up Area 960 sq.ft Whether Inherited N Purchase Date 2018-05-15 Purchase Cost 0.00 Development Cost 0.00 36,96,000 36 Lacs+","Rajendra Cholangan Village SY No.1/4F,1/4F Total Area 735 sq,ft Built Up Area 735 sq.ft Whether Inherited N Purchase Date 2024-11-13 Purchase Cost 0.00 Development Cost 0.00 2,29,000 2 Lacs+ Vijaya Enclave Flat, West Mambalam , Chennai , Firts Floor T S No. N140 Total Area 739 sq.ft Built Up Area 735 sq.ft Whether Inherited N Purchase Date 0000-00-00 Purchase Cost 0.00 Development Cost 0.00 1,05,00,000 1 Crore+","Sandai Veedhi Pidari Street Total Area 33 1/4 Built Up Area 33 1/4 Whether Inherited Y Purchase Date 2024-11-13 Purchase Cost 0.00 Development Cost 0.00 10,00,000 10 Lacs+",Nil,Nil,Nil,"Rs 1,54,25,000 1 Crore+",154250001.0
1296,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
1296,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),"2,77,09,105 2 Crore+","2,45,99,900 2 Crore+","56,05,000 56 Lacs+",Nil,Nil,Nil,"Rs 5,79,14,005 5 Crore+",,
1296,Details of Immovable Assets,Totals Calculated,"Rs 2,77,09,105 2 Crore+","Rs 2,45,99,900 2 Crore+","Rs 56,05,000 56 Lacs+",Nil,Nil,Nil,"Rs 5,79,14,005 5 Crore+",,
3055,Details of Immovable Assets,i,Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3055,Details of Immovable Assets,ii,Non Agricultural Land,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3055,Details of Immovable Assets,iii,Commercial Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3055,Details of Immovable Assets,iv,Residential Buildings,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3055,Details of Immovable Assets,v,Others,Nil,Nil,Nil,Nil,Nil,Nil,Nil,
3055,Details of Immovable Assets,Total Current Market Value of (i) to (v) (as per Affidavit),Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
3055,Details of Immovable Assets,Totals Calculated,Nil,Nil,Nil,Nil,Nil,Nil,Nil,,
